date,ABB,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BHARTIARTL,BHEL,BOSCHLTD,BPCL,BRITANNIA,CAIRN,CIPLA,COALINDIA,DIVISLAB,DLF,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,IDEA,IDFC,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,NESTLEIND,NMDC,NTPC,ONGC,PNB,POWERGRID,RANBAXY,RCOM,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBILIFE,SBIN,SHREECEM,SIEMENS,STER,SUNPHARMA,SUZLON,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UNITECH,UPL,VEDL,WIPRO,YESBANK,ZEEL
2010-11-02,177.512810856617,227.17844688113212,234.301667570592,224.90823251316448,317.4929391404489,744.9558589353849,288.8422149181515,774.412871189275,285.9852329053178,1060.0998124438083,373.290246212031,93.94355972889994,177.66411454326706,209.87950693148835,219.54291119240116,157.48696717407884,190.37157427998045,186.02579262815658,,105.05976971379742,117.40508673422887,363.3799223131095,569.8564468170387,245.3488362251995,268.3909916735465,346.72245744840467,232.92642058430482,234.39784360722976,,250.9678972211329,391.599290641655,194.6718121823821,125.08887055661756,,269.1100906001431,124.68018807512816,289.87382488114815,683.6231571938608,,276.07570436525117,205.05376411554374,209.91592983176935,445.7389013206297,216.61921981518466,567.2037935213823,242.91608231140577,262.2240659630008,344.9121400800865,540.5121957570386,276.40784906985755,163.04813005754332,143.48066130211953,149.60509489407065,109.22677675493739,203.21491432235396,260.84460239203963,121.8151916776988,241.34360779109136,73.38811307253667,146.42090286785947,169.26256296414084,167.62858499049855,127.89486733279392,239.77060919467667,,247.86178349275843,460.85477032139465,283.59182703816214,249.93057267891032,212.96950940658493,87.76142509264287,676.0883357013868,568.8546393211914,183.0505755068082,275.23810790517683,440.4475557008922,265.7395131410006,405.63407615489587,294.37971413628594,186.56716486006613,180.20848517522356,361.1007870773986,302.54805018677786,457.17199661441316,217.70613821749282
2010-11-03,176.72073999644704,231.75613393226425,244.6288818909873,228.85859088039427,306.3722596904355,758.3228194393733,290.63524773779926,791.2161753722974,290.86437720248495,1050.6063811610159,376.16764395433376,93.70130211664413,179.45901849369008,210.08732689081836,217.51399330375648,158.30497400996492,191.53009363089987,184.1717885169716,,105.24059543763573,117.28574610723473,368.0381349597316,598.5142089777138,245.45853340731765,272.32856825837473,346.7623059137168,237.2846029546742,235.58876467029836,,252.95840342178496,398.06744303178954,191.71170930703082,125.68467485134454,,270.7059791002641,123.36973558688244,295.2766071496962,692.5253116193023,,275.8346759194037,205.34946312640915,212.52425050377454,455.18838862454425,215.14235156537492,567.488153769615,248.85545169833176,264.1548291029602,351.2872932689884,542.1504968705734,276.90736338401405,162.57065893519402,146.91353498194835,151.8980884433847,108.91354963945312,203.22743236107624,263.2319899190816,122.2488040594732,241.30347621061344,72.48504995780462,146.40321580847663,167.75900920299495,167.58794059038166,129.6305480173871,239.26881702398347,,253.33561170032203,481.4730744781724,285.476799238691,259.6482954774036,218.6898693643982,87.99380312893732,694.434107625661,579.0100513513894,182.65786429363314,280.0844011482142,441.85725611169653,268.6542365984817,407.16045081725173,293.01460062938867,191.5422893185236,182.79254041710632,365.1472987469233,303.1503201858146,460.1631591524341,219.69868646322587
2010-11-04,177.15277855571557,232.85891745308876,246.6240933988563,230.2219889302505,302.74327690430744,777.1752783062942,292.21311667000145,805.2148189841231,291.95625735103107,1065.1342071733593,378.106759946345,93.05964693760691,182.40241002228478,212.38633477824123,216.0214560020188,157.544806030862,190.83780772441082,185.60518281325608,139.8180213,105.57880661299066,119.28843130273847,376.44976062605804,601.8448160597194,249.51733115040585,273.6724016282882,351.8429992545526,245.15612766353146,238.2750127875682,,249.29502491517104,411.79254653914813,189.2664069002253,127.04651329847245,,276.69732341726893,124.77379174322847,305.79100378245147,693.148202818313,,280.6463166977145,201.45161366739774,214.27031637960621,460.5433158660011,222.3309638435143,576.8246464992247,251.03115808192342,266.9864101138916,348.0588502806253,554.716109231367,279.0362460234111,164.15674087727842,148.51277269785533,156.14437292365403,109.76373762993623,209.01927659839518,271.6103685486813,123.51973710063827,242.7401886623498,73.1074312416593,148.60146228988913,174.01926023853343,168.77771290751755,133.76312101746478,241.99283125298433,,265.7885709490084,485.18912555515243,284.44154874322305,266.34272672907764,217.96090320608016,89.46553046008748,722.8234121273658,595.3041822290974,185.02984032293236,285.5515503490026,448.7184549098948,274.61692818657843,406.01566994336446,294.2497034673484,195.0032454914836,186.43370914580964,370.9457483899363,304.5865027096032,459.61931164148444,224.15357055481886
2010-11-05,177.04053331515323,233.11631760471113,248.30007107801276,230.06467387099664,305.6956696055341,779.8865016723577,293.2377067353257,807.218147556511,296.52967504598297,1067.2918048011934,379.1492955664206,94.01558224600902,183.40027615075755,213.24850648495678,216.62779928214135,160.64331661293633,192.5473301342768,187.1935385134793,142.79894067520786,106.40926564499817,119.95972241693424,380.67061510138393,606.1614282357892,249.8464228021854,272.45861663439644,353.3771694871712,244.63880288027778,238.69156826249855,,250.01323066931528,422.69769358396934,190.0900876787308,128.5936018867225,,278.293212030822,125.33541417658871,306.56745148075066,692.6550805512712,,281.0569575463677,203.30645240572412,214.46432379497674,458.584196377796,231.93950491692607,575.3080585618244,253.13468471644188,266.94951659681004,350.46996601146896,564.2755180738485,279.91634280650743,164.93606137958378,148.9910536269456,156.09341754971598,110.66762170302728,210.70804324524786,272.77027845468547,124.19258394119129,244.7387438850654,72.90403869166472,148.99563064064233,174.1217753327785,169.0031045725542,133.51516659400778,243.4121859983045,,270.15908073114554,488.9362916314839,285.7996191843208,267.29907396960556,221.35262115578743,89.31061176861174,729.1977908540085,602.920740867601,185.26546712818114,286.4918758875751,452.32649904417286,275.36642863476703,407.60938457587235,292.9631381281456,194.89509064643343,186.96226586313924,373.2713296986898,305.4899077995724,462.40653139418623,223.1329971065471
2010-11-08,178.58020030491085,238.75388816955154,246.9273657371642,248.19087549830462,311.5881535621487,801.7023907855923,294.3852476352653,800.2650561886833,291.86266743673434,1063.6958084074474,375.3544664761048,93.60308963102932,182.4902724075403,212.68963951330795,210.54104553486152,159.44522590617171,192.5755866475213,185.0462142901281,135.00373456995317,111.26142366451124,120.31401493995237,382.0706241720494,612.0093021184525,250.1316357356745,275.09570925501504,346.3837444850875,240.6788490117441,232.90785721846993,,247.77214657142136,418.69453845846385,182.9086206509113,130.2057783304531,,274.34406409788426,127.83151407066458,305.85570762418314,694.9909226647245,,275.05802865953046,198.30645244953234,212.63203240320308,457.3368900119786,239.30605296212883,571.4691958769944,251.87669317113674,265.5844547606203,348.0997166031354,554.2548397502668,275.51982361214897,164.13478813877262,151.88061100249251,152.75583792955325,108.80615755634915,206.3047405160318,269.78604422467123,119.69198590613045,246.31591695388758,72.16368964897835,147.9141944282128,175.08883374323474,170.1448427331864,139.35035963107993,240.44444401697885,,265.14710675560247,480.14400845743694,282.504628515554,273.8392554933133,223.13453853193224,89.69790839758427,743.4390849620017,616.7518053668607,184.38579389826884,290.92828366289507,448.30441724259,274.6502393805545,405.52184286825207,294.45826261320457,195.1114004198499,184.5543962285786,378.65117477933876,300.7180757068772,458.9395020151315,222.906202943224
2010-11-09,177.36879794453847,240.03584255276414,248.2202628554494,249.86890393518365,313.2488744867053,794.2622895555985,295.59426400209827,805.0422240368306,287.9256598256013,1072.4700404746673,367.99416626707847,95.45603271178351,182.33965114136436,210.99057130571083,211.4039187447809,167.67487022239231,193.15484630913357,185.60518264944943,133.08888425999305,111.82734132208707,122.09293645651935,381.44119835129396,594.9473236761711,251.07503196288357,278.47696756228027,345.70631867854433,240.43321265980043,239.2042518968883,,247.48804062173244,419.6016573425103,183.19176100077544,135.45286195648458,,277.37354738254226,129.60998522212287,294.92073509629375,712.6914157370861,,279.06624164237417,200.00000085691914,215.2403531846156,460.66739331974844,239.4839889778088,570.7582956264229,252.1035441517045,267.097090757125,356.45280199097533,557.2451371712779,272.4375028936113,163.01520078519897,162.8828786110985,152.99362988734143,109.30732100298302,204.2907298909495,274.69595436489215,126.31578971927394,246.67710155976522,72.72505315566843,147.88640046359458,174.56942431367145,168.32877708327158,138.41639812584108,247.3118275545477,,253.33561184831598,474.4588061881596,284.1335708264125,280.0092381160531,225.7264184568444,89.15569306262218,743.8122192690614,599.0177276558527,182.97203334020432,294.64739185157345,457.9357265800114,276.44904024995924,406.01566993105774,301.01568351943183,197.59896268348714,181.22155237915823,380.6356708189614,301.01921087855504,454.8606441473279,222.59841093751317
2010-11-10,179.8445486963271,236.84862167162092,244.62888227325928,243.80353069016434,312.3385535227678,791.6771699285036,292.0184442283746,787.3389631352045,285.8978826139653,1064.7026880036997,371.6638909397171,93.31827328613971,179.24563827557864,210.53245486290476,214.71548587212274,167.02211731821237,194.1155697346031,181.7588159194355,131.75799541739312,108.90064277700672,121.94376062071217,378.5879563941522,579.0939967514178,252.30364101784053,278.8020885864783,345.8258642692496,240.39971670677872,238.93722914731282,,245.14460779606645,414.789983174561,184.99356280123348,133.6454219050945,,274.3170151537358,128.2995327489681,288.74150512818983,706.4884568245106,,281.1462272702417,200.3225814583013,214.2703165704973,459.1654015645187,240.78292139594578,570.5213287680031,248.98949991318142,265.94109241155144,363.13853981967543,575.2982636047295,273.02225185232203,160.62235738216293,157.03240560705615,152.86624142434567,109.42366246870718,205.9169496782058,271.0585667863856,124.13277535713485,241.12288367951157,72.08233255334575,148.20729398793654,173.56819412408834,168.9957147192273,140.4413588843935,246.26523258850887,,248.8453622627544,474.2254417265007,281.4656674084451,275.82907484334106,225.76691648503262,89.69790838813894,762.9353547283232,623.4210305944491,182.29656993951292,292.85715672790775,458.43848688725205,276.73218488596405,440.47133428474046,297.0015993446143,194.2461613811698,181.83820184185774,379.08528311382247,304.44751746717407,455.540453848735,222.42021556719584
2010-11-11,176.1552776924499,233.14660026539423,237.74939337478278,244.71246267844685,301.36549357604207,775.7881410438019,288.0430344928203,783.9425505514384,281.9296783264515,1046.2911847482624,366.4095123797431,90.37844485982951,174.55127405646772,209.6586984370187,212.26679188536926,164.36152948119758,192.10935329232697,176.00310166376002,134.10742164292895,106.50637567844387,116.48019675983718,376.9148876252646,565.8806190847097,247.4111444145567,274.9945603935916,343.81351117323595,236.00803866884527,234.69156857563968,,246.491022879803,425.41905032602625,177.60617545426294,131.29224517061328,,270.3678673030142,127.73791026872775,285.3121941684171,730.9888463194811,,278.59311167150906,197.76881790729004,212.26557413363034,455.2863447021775,232.72242295879616,567.7725136463779,250.18562281271986,261.63376899819275,371.2219071212099,580.4994724984691,272.15206604846173,156.2647479976481,154.65590497533478,150.7091289234539,108.49293040088538,201.27596875632446,267.5563144575542,123.22069402533585,233.5099130432043,70.7358736498735,145.5896120029188,170.0587629181349,170.83579751963322,154.4507811799506,243.78494594811383,,245.85186254438355,477.4703188785546,283.01297706585956,273.9780799797819,226.34401465241027,88.45855902558525,747.3569960305741,613.9476985480032,184.9827150018756,289.93973657544257,446.8750009071787,271.15257110127203,438.1368789387507,297.4891399440056,186.89162972987964,179.45969651861583,375.7674536571242,298.93442990156717,440.24473649770056,222.48501391585768
2010-11-12,174.98623199980784,230.90065686550304,232.32241825888417,240.4649534698549,300.0492186056535,761.9798181004305,282.2950836037268,790.7661958240992,275.7215600263836,1029.0304008425662,357.4645581128387,87.18326388548736,172.5680935230067,206.4978698522494,207.53264998970934,161.4034846282415,192.39898311663111,174.83535575683203,130.6783458323395,104.84210886270091,110.00596685772528,378.35886401326746,548.327909953215,244.95392645076294,260.27741691014273,343.6541168227614,237.31437691202686,230.86246345175834,,247.12099699485748,405.69907399206056,176.80823459906608,128.14800045209506,,262.36137550864527,129.04836263245224,270.39792718655434,702.777062784627,,273.41546482014246,195.21505447606188,210.45483904496868,440.103167482793,223.9857681371474,545.8293857531911,244.76182367720062,255.71542686021013,365.0837788724942,551.6144700673534,269.2084992388088,152.63157744902222,155.8748664742127,146.11464915133965,108.34974088887765,199.28697694280774,262.70271074047486,121.14234474959031,230.25523763110343,68.24634841475562,140.20769821545733,167.2156795355077,168.76293318252215,148.45855036124252,237.04659474146297,,234.30550603406397,478.6104707304751,280.66789361415294,267.6538477953018,225.71629366485467,85.20526702896139,729.9751546035011,593.6747679641137,182.10806844216384,278.86680060419127,443.1585180402591,267.12192473744875,420.1570830022277,289.39596633615565,176.1842967143081,172.7059158630848,369.3488487840867,296.5253496159089,428.34806725905474,216.39397227455893
2010-11-15,176.0642107089289,227.79923595569,231.85952931520362,235.5357453490853,302.8047851153005,751.7023905197548,287.9200835832212,795.46939480716,282.2291653767883,1027.4481626692002,358.71560077699166,88.35199302667579,173.30864827048515,205.70836489446037,209.46828439510452,157.61917026800586,191.41706740273503,182.36759332165872,129.47647173412037,106.49298112106452,108.3426566177505,382.5820322517639,530.7343066940007,249.27599763447893,258.9119086619943,345.2679842552221,235.37906108167414,237.93856440839085,,248.37388661084557,407.43443190180705,181.33847901373605,128.95408866600687,,267.32485945356694,129.04836263245224,278.7770925136412,725.6683164510195,,276.3524404272249,193.46774269753288,212.02845407202412,434.7547710499511,221.81494958908883,552.5118504738675,247.00970990204462,256.2749792658188,376.8532927827161,570.7332874898126,265.9517451119314,152.56023119182785,158.78248920723007,146.0042457991288,106.82835190277716,200.77559346520815,264.3918999413473,123.1608853683823,225.91700813936052,67.50193157798063,135.5509530147493,166.08801428181675,165.11971712140075,147.40887685316727,240.57347638215538,,244.89394242615168,467.91126671100625,278.94989737055135,268.6873197914089,224.23811219223646,83.65608037119941,733.4577419703381,586.8539690950261,183.94595715497846,284.0807851663603,447.39747683710067,265.35643499891574,415.0167917553198,288.18794914636163,171.8581015271775,173.45470464037237,377.42636849312987,302.10792977535664,440.5166601115348,215.8593861136327
2010-11-16,172.43847481716935,223.75401402706507,227.11890688845062,224.83831476683793,302.2266081445774,738.2093265963061,277.9713131694924,780.0899955545318,281.92967818017786,1023.5644867003708,353.75313202556754,89.43560459906999,168.53897330155485,212.55273125585964,206.11007545371197,156.28887629238167,190.28680455642024,179.92694903637286,129.82277442552638,105.46830182297029,105.65376273686742,380.2587110412273,549.7046821573863,247.23562897343717,255.19107940872695,335.0269004592841,231.46749018252507,236.6194725051124,,246.16633056518847,385.3283385277839,180.10295775711717,126.72608078836545,,262.7671098761354,128.95475895119714,270.9479110719463,700.1816826566168,,270.9605459249579,189.08602219043505,205.73399397982922,430.35981246215914,211.51245835428085,526.3507127103293,247.00970990204462,246.5320044938588,371.3363331751853,555.2887185142472,259.2419988015261,152.47790862315514,158.5792536547794,142.2165599993383,105.4770005992651,197.56068210509466,261.6891971044684,121.87500025148192,227.15707563371782,64.89037074527245,133.95911934438348,162.27787235627278,159.71585949530237,142.5902967702507,234.37992811054622,,238.47074704489413,467.5601086635649,275.59924799895066,254.280410223561,223.99512351334084,80.63516636709012,706.1256511851009,566.8462921727328,178.00816289552813,278.40869327135573,440.2208208878919,253.69754069524944,402.6486671757564,282.2074512115802,160.82630399674446,165.48230717507974,374.0000119055591,294.11626931322496,410.4010919373711,209.8979411080327
2010-11-18,175.35473550748358,222.86825422700912,226.04947345429844,226.88341170123977,301.52541491106064,759.5838535740079,269.8053296106064,780.6385993045354,280.23258443887283,1015.2217749111044,349.27022942027423,92.71917692467197,167.30889918916725,214.3507947293799,209.95802318640614,156.1566730948147,184.48007940953173,187.72483510765716,133.4351869857826,104.04848469618533,107.21637924640162,383.76451915646805,548.2234022953564,246.7529612388887,257.04788160138975,335.96334185437655,232.11135496713612,233.40451947303498,,259.14873691091736,404.0623160772338,182.08493965799423,127.19170941319749,,254.4766039150332,130.514821386299,267.61565629099255,678.6659803771355,,273.96893741051457,192.98387170563225,208.169863689417,422.9935225819264,214.44840145008374,545.1658784602384,246.90659594565574,250.56570050451424,383.03228766766074,556.7838672614587,264.7386387214692,152.3297279994307,153.11357324540725,143.3121013769111,105.89761988366885,195.85940607160802,258.3896475158836,123.40011987337893,228.81451201655517,61.9208389756909,128.41549540463348,162.66401222898878,160.87422479997718,139.67270024227707,234.93906791398578,,237.27334703019145,450.8267668535634,274.1372813532779,260.37326814056036,222.54731557684883,82.64910907274707,720.8955522099454,560.9728264552098,174.9921403302015,286.44968229247996,437.6577293655277,251.215861711662,395.0616871877371,288.5563131615676,154.12070159023335,163.72045130542426,378.0465237343718,291.7766817432766,397.9605753197982,216.5397683155527
2010-11-19,171.56592622519696,218.01045506405163,222.29847608059035,220.95787426884706,299.7416776972917,754.0983554648948,261.99795255226456,781.2673365613557,276.8383972877762,1001.1254682818869,340.80484148180267,93.71767094632307,162.758880304179,213.00768829721366,202.47201564054387,154.6445999090906,180.62305772175503,181.80862498004376,136.1444963872499,101.20550187804366,103.53546629139086,384.34072124246205,521.0650947426633,247.38920511308953,250.8994823761508,321.9167188989685,230.45517128026182,229.73562799632538,,263.36797481398213,386.61013692962683,173.5135112642862,126.96139855167804,,251.04138606729353,137.12948598835425,262.8599138594862,656.0342643244102,,270.30887678807255,190.4838717888152,206.94115064480397,415.17663527810714,208.91459347571814,526.8246463803468,236.38896259606918,251.82315595326236,382.1005344326167,537.2355921341319,260.12011326683546,151.29795152947486,147.51962856117984,139.54989330175545,103.81242204341599,193.0072667332784,254.98874648873743,124.01315809489671,222.40147734907455,59.5492814313854,122.98052041987579,156.88558189248164,152.14122156044994,135.62277870026475,231.84229377077932,,231.53438028275013,461.5993139235919,268.5788401176732,258.16749933561846,215.3386495015893,80.09295106444813,696.4552523392018,541.9882690628831,173.64121360628647,278.45088743106584,426.1632500078046,249.2005384822173,390.12341609789036,287.91438472762576,146.87432472190366,162.1935095693561,367.13179473144595,279.5459666653708,397.48470839041147,214.72541559358032
2010-11-22,174.93328617336567,219.59270954377,223.44771785441048,221.79688843836877,302.3250214292182,741.2988600775903,270.6762312537114,799.0938790127896,280.2949777082092,1004.1461050909312,351.7931652429952,96.140246686773,163.9826784852087,210.9691574325025,203.73134399690434,154.36366835349156,185.8717156030679,184.62007010447377,136.0630133615841,99.26664786129237,107.14925008811898,382.6468256059075,517.5845419610268,249.78060473899708,255.5451000587042,333.2337143504472,238.32669605395824,237.34577413710315,,264.7355654334307,390.61329197907475,175.03217282892433,127.23677033441415,,257.89829709783123,133.9469586858047,274.79779804848164,691.9024194592785,,277.5932904183273,187.04301151140288,212.93382139657936,421.49153085576927,217.9181522844062,533.9810444937443,246.50445100345894,251.30049724490448,379.8447110771639,546.906341554652,262.99826740554033,151.95104411574906,150.89966098661571,141.0276002396177,103.31125864813309,198.0735667827295,259.2342420557346,123.4599284518985,228.45332734977424,60.02928794224811,125.19898066241186,159.4040344477141,152.37400310652137,138.41639799742876,234.26523283741503,,235.32329570708964,450.9112223029337,270.6530516707006,257.7973003081136,216.89782729709077,80.94500374557116,719.1231637910194,558.8507999538148,178.36945725441953,287.08862135662474,436.11001660555405,250.49967247383654,404.89333609310074,288.5048504885718,150.7679003549447,164.2049616233105,370.29458558026505,291.7071890352785,405.64242419293225,218.72671162649974
2010-11-23,173.9273139432307,215.3582227351131,222.37828456368706,217.8640095230498,300.04921873748117,738.4615335015512,268.99590325515004,819.2689393938423,278.6540378507728,1004.5776248298409,350.7506297157293,93.91736977648124,162.99736412811123,210.66901203416163,200.41977677113047,151.73613136024156,185.93529283751823,183.58514833141024,130.678345731898,97.37802315261249,106.10874890058702,382.1030201820547,508.0471006308523,246.86265822277312,253.42820124831226,338.135089102645,231.88060574435178,236.53936576143718,,265.14848964370674,383.3366206327632,173.2818511006351,127.5121421329001,,252.85366636782234,131.73167007828462,268.6832719693071,714.6639042923289,,274.7098767232135,177.68817275367127,208.81655474530487,416.9398429710747,214.181497523769,523.4597174786803,245.34957370643653,251.8723473583166,375.1450789707593,543.7569857620601,266.8021089193839,152.5108376883622,150.20956348809884,139.31210130463012,101.47664254354956,194.39580829926538,258.81757537694693,119.81160311955384,228.03595842707912,58.727575404232724,123.16749774541825,156.78306692675076,151.14543376607796,138.45772373563125,226.89605729593373,,228.62640911558964,446.0661320699654,268.4452594866744,252.87673922056527,221.301998194852,78.15646771239211,710.7898300929774,549.3016811274035,171.92899242203407,281.25378082730947,432.3048114860351,247.05197083267674,399.03475099648847,294.2361609062436,144.38676250065058,163.36808003466487,360.9302443161627,290.8501124748864,399.93202298389565,217.73853737110466
2010-11-24,172.889574189606,213.0365732278737,221.67597013251287,213.52910309491077,296.03888510021255,735.5611549364168,262.0081982902664,805.615484160772,277.4124142541117,997.2417921593955,337.7397872961271,94.67360624377481,158.75486384466384,212.6945541364198,199.0438438965536,151.63697908173194,184.31054004617494,180.696222512888,126.86222571528025,95.06412306085127,102.22271927646591,386.67329823730836,495.5243807557428,244.8442291456425,250.48043769379785,333.45288146544226,228.11790512556604,230.51533423519453,,261.59451830277237,377.5192275124323,169.4723274077388,127.29685152470789,,245.88855952690798,129.32917396226756,263.8304735028112,694.8611528141261,,273.2369254936743,175.61828020856484,210.2823878645319,412.362033202881,209.94662192175642,513.2227507981689,243.60694621839244,247.92781079595602,378.33265556973225,559.8059764593694,262.09240230062363,151.93457960594935,154.3546647379043,138.12314161879735,100.42956899942747,190.54291837001944,250.97973726096026,118.16686633390236,224.1793087175116,57.702476766415536,120.86312907107721,156.85482747718154,150.07574715108325,136.06909663833525,221.01792104012708,,220.69791113997476,438.5940247637256,268.47865461384504,250.08482197160816,221.0286357867898,78.07900840037172,713.9303774811517,549.529040938334,170.62519108684162,283.29718067124486,421.68769798629535,244.48701402618735,395.15147408704996,295.4414696215437,145.1438466929376,160.6959320630891,358.71318986626324,285.70765271474147,391.02651626556855,215.26000174564933
2010-11-25,161.35583718411098,216.29950018152604,212.73742287109107,210.41775900314326,286.52972001076546,718.5371951655605,254.08811621927393,816.920421202506,278.6852345642435,965.7408615858824,326.1676438092439,95.5869828302957,155.00188282913473,205.6307833746763,191.11473930240584,149.63740683593423,181.40717757408623,177.09336679043648,127.84002164819424,93.37976457012311,98.3404189767001,384.2643568431936,497.1965000292379,246.4019298453766,245.45189963228452,329.38832659156566,230.6561461379854,231.67955308332608,,264.25558513947857,368.78327780491134,160.54053853286916,126.1953644708529,,243.95455896167877,128.7675515486733,258.1365232705836,710.3296188395699,,279.47688279173985,163.57526946339695,205.43220461160962,401.6260573620414,198.34519833671183,507.9146936889866,234.90412022085724,237.7544111713252,383.76788237946806,556.8793024173501,255.43815769345088,151.89616233975764,153.0666031532155,128.50106091681857,99.75836796050402,187.39055384444148,234.68469184330706,117.49401947032247,218.90601236936283,54.98921963973857,118.29598146430578,154.24752865542447,146.15171523964216,127.85354162215053,208.58781348599163,,218.44850991749155,432.2598472265237,255.23561232996403,245.67328444803343,220.70465068628172,72.26955836314607,706.2811232327308,542.1777354266978,168.45742482223832,276.9138169772712,428.84463810267033,228.7308511062494,390.2580964452707,297.895423899267,136.16699180439892,161.53281349775534,351.9690034543622,283.29857235832685,376.8864754170064,213.07305871699432
2010-11-26,156.7431894922729,214.58854539544964,216.1691866094772,210.64499208693937,289.62973232896576,740.6052910467357,251.81352600917,806.669542823934,279.658567548945,959.8434269136649,325.4795703328932,95.2432389446213,151.46228199811787,209.9258453659806,189.71548547624317,149.4886783267074,170.584911349845,180.38076512563669,127.6363141986588,93.87870974071818,96.62489721458594,387.9552901536934,473.24157315502566,245.91926197547198,255.0393563762384,334.72803581311666,227.00882017196253,229.16954004873506,,262.29154831233416,363.7744039516573,161.2355191663401,124.45301233180255,,245.68569222616352,129.32917405763897,256.22775598154635,704.3861978655591,,277.4415320258023,166.90860286944144,202.95322215113742,392.0459621751232,183.27402372953202,472.7014235750093,236.02806338093268,238.1233468166147,381.8308166795329,540.4008540433091,253.01392747750066,143.7572018664923,144.94169882269634,128.17834335243208,99.7852160298316,189.5546771301225,228.29955643502683,117.37440221642632,218.16357708608524,52.41833735829452,113.5129002903306,151.54796630389922,137.3060161112788,127.60558719410957,215.58422921448363,,221.61306687779336,417.34674806439614,255.16882201969392,236.61883487937308,216.93832516020635,69.55848165698514,683.240077422891,526.7172575372941,170.75085861551648,275.12358188854876,439.5307581885447,229.16389579010627,379.5734736904583,294.72099306627496,129.56954418710126,160.43165367704432,331.643421417575,284.1788133186814,379.33379000644555,213.2188550227867
2010-11-29,153.64055915563057,213.43276762735593,219.5371034015296,209.96329307387796,293.9599085466182,750.1260979294694,251.47541120334046,796.3940079134738,278.92856779860773,938.123607048219,331.46372379518414,96.64113062963824,155.58554045826403,206.90332947566185,193.28358242491137,153.38867036744278,181.9581806293252,179.31817180110784,129.57832548063635,94.85985697729198,96.28925169563122,390.06108935519615,493.1161651022106,249.51733128936127,255.12605522016298,336.04303866749905,230.29141356743077,229.16954004873506,,263.6397281821173,366.87044024924285,159.89703782135504,126.45070918639838,,252.2721136198411,129.60998532930776,258.23357936782486,728.2636960385962,,279.4411749439449,167.096774960682,204.09570976889117,399.993457545259,185.78292048805318,483.12796384760003,238.61622604157145,241.5360013222131,394.8099750534993,549.6739576088155,260.2410279285529,145.27742579455557,145.13499843508916,129.11252596100107,101.1365673962224,189.86741163952954,233.1982051304044,114.2045457990151,226.4788512838206,51.29561027226218,114.6398174294882,157.2238816775215,132.44901049127319,126.31622448393027,221.1469531770053,,222.93020685496234,431.35528213651423,253.3135344245014,238.2384553112972,218.65949539226978,71.57242430529213,694.6828640390362,530.5065905337455,172.85579102035527,271.9288861983311,449.625395621778,231.69554130436288,391.2906441584389,303.0227258288331,132.38157101432776,162.75143041439463,344.9302434997249,291.3365614955694,380.28552369155386,211.8580903710616
2010-11-30,157.3997188220228,210.48023519161006,233.15242617123295,213.68641845682652,301.1317627858344,748.5498054510634,258.6168046497093,788.343709257303,285.98523295820127,929.9247350658799,341.0967513734638,102.76304502462163,159.20672778857545,210.51244522053057,191.79104505515753,153.2399417982698,182.85532671262536,182.07427345260098,129.49684248306772,93.09513143829523,103.13269163876436,387.85578537186507,509.89642790549397,247.93769121022922,258.0304694220341,344.74995244432347,227.5708060774844,227.9198739634585,,268.5418792974605,375.60638962270434,161.23551913576867,126.64096603828527,,249.60779113717942,134.60218505835536,265.6098330519538,723.3324732586611,,278.2628139842648,168.118280322791,208.10519447878622,407.9409527528136,190.8007141097034,481.32701594994074,244.0709593239939,239.709770079064,397.4908086135779,545.9997087614659,263.19252344077364,151.50101396082874,147.53995197612286,131.21019044399657,103.73187795908594,190.21767429383684,241.62162885657054,115.55023954682405,228.77438067705893,52.943090212865386,116.29481905156283,155.20775283283,135.75413912560214,129.71319946670866,218.5519710413296,,231.62846199719618,438.105070927068,261.81446179460283,237.20498332459505,217.56604594695915,73.97366368109104,723.3520194484516,549.1501077824306,171.19069521241113,268.69199647334466,451.5970043304558,234.47702032782115,392.27829852561536,298.40734154134793,137.14038560325835,165.35016778557082,340.66667734624707,292.61059434185637,378.1101326775459,216.91235896105323
